lead_id,geo_id,email,source,utm_campaign,utm_medium,created_at,updated_at,is_converted,converted_account_id
77095a78-1c4f-43a6-bcab-3881e600f887,ca6a3dd3-f966-452a-80ca-0cc1486d9554,lead1827@example.com,Google Ads,summer,organic,2024-06-23 01:40:25,2023-08-23 08:56:01,0,7e5f23f1-6744-40fd-9a32-d3a68bd7c2dc
f56d2360-30fe-4ea4-b8cd-e12cfdea461e,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1828@example.com,Cold Email,fall,cpc,2023-01-02 15:23:21,2023-08-07 10:23:51,0,70a55690-db55-45ff-98c3-f01b0e7a2d27
92010056-ad88-4994-8657-1aa225af82d4,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1829@example.com,Referral,spring,email,2023-02-23 02:02:04,2023-01-07 21:48:23,0,756c27fc-be89-48bd-a261-04b491d07738
1e459b15-34bb-427e-a20c-86218ca96290,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,lead1830@example.com,Cold Email,fall,organic,2022-02-28 13:12:19,2024-06-27 10:17:48,0,d5f851e6-3026-48e2-8c76-27d932506df6
31afa073-67e9-4f1a-99f0-030fd59e1b33,c133e573-2208-4233-91cd-3d742dfb8915,lead1831@example.com,Cold Email,spring,cpc,2022-05-14 14:41:29,2024-01-28 01:28:45,0,48bb9f2c-acd1-4480-b10e-2d6d86fa25f6
bc84d922-ee44-4c6a-84b6-9abb20167df9,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1832@example.com,Cold Email,summer,cpc,2023-07-20 19:14:35,2024-06-01 12:17:47,0,13c3cf03-56cf-4d3d-93ca-721421626bb7
0d5ffaff-a5ca-42a9-bad7-61371a59eeae,c133e573-2208-4233-91cd-3d742dfb8915,lead1833@example.com,Referral,summer,organic,2022-11-23 12:17:49,2022-10-16 20:14:54,0,94652d89-9fa7-4077-9361-996a4d3abf7c
134cdc93-ea26-4a90-a4a5-e157456fb640,cd925617-c58a-49c7-83d5-41cb7915836a,lead1834@example.com,Referral,fall,organic,2023-09-05 21:10:21,2023-07-09 16:28:23,0,2e20ad5b-db31-4861-a887-709df1171805
f180fd2e-ec8c-4119-baf6-3e6b78b1f782,cd925617-c58a-49c7-83d5-41cb7915836a,lead1835@example.com,Google Ads,spring,cpc,2023-04-23 19:25:53,2023-06-23 14:33:35,0,ad6659b4-cadb-4ebd-b41e-44ee977558b4
ee0196d5-db7c-4138-8f09-f2c474ef8f48,a17c8e52-56cb-417f-9033-d0526bc2a589,lead1836@example.com,Cold Email,summer,organic,2022-05-18 00:36:17,2022-06-29 17:14:31,0,d111f43b-3f02-46e4-a9fc-162da3d24e24
f3882e60-1ea3-43a9-9d35-3451f63f3a2e,986cb746-08a3-4f11-a5bd-6ffb7c73a883,lead1837@example.com,LinkedIn,fall,cpc,2023-05-21 06:02:57,2022-06-07 07:19:14,0,bf7eb7db-694f-413b-955e-d2678cdfae36
e455cc6d-1d33-4c22-862e-6684c07a98a4,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1838@example.com,Google Ads,summer,cpc,2023-04-02 04:03:54,2023-08-14 01:07:14,0,8cd90af2-c561-4dcf-a0e3-7d24c5bff2ae
1c7f4366-29e1-40d6-b93f-a9d4495d6bf1,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1839@example.com,Referral,fall,cpc,2023-12-06 18:17:40,2023-03-27 18:35:40,0,07edb034-457b-4a0b-bb30-45ca8998576d
60723a62-7036-4d16-9e3b-23204888095e,c133e573-2208-4233-91cd-3d742dfb8915,lead1840@example.com,Referral,spring,cpc,2022-06-17 00:44:03,2023-01-18 07:14:53,0,48b13746-f0b3-40d1-acf7-64b5a628f4c3
1f4ed624-936a-47e6-9b13-0a866c8a3a34,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead1841@example.com,Google Ads,fall,email,2023-05-23 14:47:15,2023-09-03 07:54:11,0,507b3ff2-df8a-481f-86fb-fb5810086c4d
7566a67d-8863-4e28-8012-1e8e77e18480,e64f2851-29a8-4c7e-83c0-58a984a05efd,lead1842@example.com,LinkedIn,spring,organic,2023-05-25 04:00:27,2024-11-20 13:05:20,0,0bf5427f-e320-4f77-ac2b-8d516b5d5edc
bc86c13a-6211-488b-ae63-3bb4783d0574,308a661f-1cae-4c0d-a556-c6757629b1dd,lead1843@example.com,Cold Email,summer,email,2022-11-11 06:11:09,2024-08-10 22:51:43,0,0c146164-aea3-493e-8ff4-0aeec3316323
fed3b729-066a-42d5-ac83-8436c141f5e7,e64f2851-29a8-4c7e-83c0-58a984a05efd,lead1844@example.com,Cold Email,spring,email,2022-06-16 13:32:03,2022-03-08 03:46:15,0,49cd61cf-37a5-49a1-8adb-3cbea48eea49
8fe2a26a-151d-4af6-90ce-0a4bf2de3607,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,lead1845@example.com,LinkedIn,spring,email,2022-12-03 11:16:45,2024-10-22 07:30:07,0,01ee506a-0f51-42c5-a0ca-09955f1dec44
40a158c2-ac32-4e6e-a27c-e353efbf48c3,c133e573-2208-4233-91cd-3d742dfb8915,lead1846@example.com,Cold Email,summer,email,2022-09-27 12:54:32,2022-07-28 04:46:26,0,c52e937f-406a-422b-ae96-d85a1dd76a26
b751ac2e-e66f-4001-a27e-240d05087e2f,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1847@example.com,Referral,spring,cpc,2023-07-23 17:34:28,2024-02-29 05:46:43,0,7c0ba2a9-885a-4246-b6cb-56fce23df5dd
8bb4018b-4bb6-4f84-bbff-83a543663b2d,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,lead1848@example.com,Google Ads,spring,cpc,2024-08-20 04:08:32,2023-01-08 19:15:33,0,a54a91d1-b2d9-4e54-bfd3-b002d19f5388
04842843-6c76-48b3-9455-c11f26cb510d,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,lead1849@example.com,LinkedIn,fall,cpc,2022-11-30 03:55:53,2024-01-03 12:09:56,0,27a9e270-0c86-4421-b935-7bb2e078b0d8
4a956eae-1b92-4747-98a5-bb5f356bda29,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1850@example.com,Google Ads,spring,cpc,2023-10-14 15:29:11,2024-01-26 05:19:23,0,3e4e58f7-05f5-4eb8-8a48-319b539f4dd4
f1612311-0673-4e0a-8e1c-0844e433bb62,986cb746-08a3-4f11-a5bd-6ffb7c73a883,lead1851@example.com,Cold Email,fall,email,2024-01-10 05:11:01,2022-10-10 06:40:06,0,b8bc83f7-8b6e-4396-980b-13b62fcc3035
cc0b8938-5d76-43f8-a916-f62d281b7553,e64f2851-29a8-4c7e-83c0-58a984a05efd,lead1852@example.com,Cold Email,spring,cpc,2024-03-25 19:42:04,2023-12-11 19:47:56,1,dcf3e8ef-74ed-4a37-8732-35a3e67ecdb4
25233361-8f94-473d-805c-7863511179d6,308a661f-1cae-4c0d-a556-c6757629b1dd,lead1853@example.com,Referral,summer,email,2022-06-01 06:30:39,2022-02-13 18:22:00,0,8cd90af2-c561-4dcf-a0e3-7d24c5bff2ae
782f1234-d973-4044-98bf-36af23a31f6f,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1854@example.com,Referral,spring,cpc,2023-01-05 22:49:55,2022-09-04 01:52:35,0,74da8068-69e0-440c-83f2-4b873f5c6e02
bb3cb4e2-de12-4c9c-bc86-c674ede43656,986cb746-08a3-4f11-a5bd-6ffb7c73a883,lead1855@example.com,Cold Email,spring,organic,2023-10-25 03:45:17,2024-04-26 03:58:21,0,bdb3044c-848d-43e0-b141-101d5a384ec0
c06abe7f-1f8c-4cb2-af71-22c507ee959f,713b4916-11b7-44e2-adb2-6f39959206ae,lead1856@example.com,Cold Email,spring,organic,2023-11-26 21:33:14,2024-07-12 12:36:59,0,73dc94c6-8387-4b99-9f46-83109a49db94
6b930762-7ce2-4d25-a351-604d38dfe78a,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead1857@example.com,Referral,fall,organic,2023-05-08 22:33:21,2023-10-18 06:44:46,0,0f356d9d-1e1b-4ef8-b64b-7b9c63e2cc12
f5e52efb-13c5-4c16-a994-8740abaac667,81f8b9ca-8346-463f-b3ae-e601e1966c97,lead1858@example.com,Referral,summer,organic,2022-03-13 03:15:21,2024-10-06 23:36:24,0,72b81d1a-992b-4d78-93bd-63d3a19f40c2
9a5a7031-5c72-4f58-baf8-19952b0bdd28,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead1859@example.com,LinkedIn,summer,cpc,2022-01-25 22:38:21,2023-08-11 12:42:09,1,b1454b39-dcb8-4390-a982-ef139470cc0d
4224197a-992b-4584-a6d1-f08898aa1e19,6465de2a-d171-47cf-8c70-c744338b243d,lead1860@example.com,Referral,spring,organic,2024-08-22 08:00:46,2023-09-29 16:39:35,0,38251f53-c7de-4457-b53a-644bf6f02c66
8e2ba71a-7c1d-4782-9deb-32c3bfb5eb8c,5050f307-f787-4047-8d37-2cedc48c3557,lead1861@example.com,LinkedIn,spring,organic,2023-02-17 20:02:34,2022-01-08 06:42:22,0,2f95dd2b-e8d5-4e04-ac5a-0d6b8d7c335c
522bb70b-a864-407d-9e61-afa8ad62a224,e64f2851-29a8-4c7e-83c0-58a984a05efd,lead1862@example.com,LinkedIn,fall,email,2022-08-21 12:43:01,2023-06-18 00:16:12,0,d28c6dfc-d3e2-46a6-806b-004e40c417c5
31acc651-6db3-4c87-8dfb-e1309df04f35,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1863@example.com,Google Ads,summer,organic,2024-12-18 22:44:16,2023-01-23 09:20:12,0,a8fc1ea5-0068-4bb2-9480-ee0caf0ba43c
4c27133b-de4e-4f5f-948b-86176cdd4ad2,5050f307-f787-4047-8d37-2cedc48c3557,lead1864@example.com,Referral,spring,cpc,2024-09-26 08:24:40,2023-04-04 05:50:52,0,39f73457-45bf-4663-84d3-83c95018ce16
1db69b39-8b9f-4706-a791-bcd4b23e8df2,382a30ba-7fca-4b36-b4f8-14feb2a55572,lead1865@example.com,LinkedIn,spring,email,2022-06-19 11:43:04,2022-10-03 02:21:46,0,df34c0e6-2689-434e-8b1c-163fa3a5d2ae
88fec5ed-53ee-49c4-8a31-d19c1d5626e9,f556ace5-b699-4fcf-a271-5d9f7351ad1f,lead1866@example.com,Google Ads,summer,cpc,2023-03-17 08:51:20,2024-03-20 17:14:10,0,6006dc57-1954-43cd-89c3-f6e9bddda5fa
90ef6468-a676-48d4-9f8d-6c5b7bda27f0,23b7c8fc-6b85-4bf8-9e48-748d5f296586,lead1867@example.com,Google Ads,spring,email,2022-05-16 08:42:14,2022-05-08 16:53:30,0,554f37c9-d87e-47e3-a522-c51f03b0d0c8
9ad2fb98-e10d-4d26-aa88-eddc51d5190f,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead1868@example.com,Referral,spring,cpc,2022-02-24 16:03:35,2023-08-10 18:05:10,1,bae42a55-c253-42f2-bcd1-45134b53f7d7
a0d5cbd7-cf1f-41ee-8b80-ecaa9e3af1dd,23b7c8fc-6b85-4bf8-9e48-748d5f296586,lead1869@example.com,Referral,summer,organic,2023-07-04 16:50:19,2023-01-31 22:53:30,0,fce4948c-7d12-4287-a998-3e048fea3eb3
2e3db552-a0de-41ad-91c0-fb124cebf972,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1870@example.com,Google Ads,fall,email,2022-10-03 11:08:45,2023-02-03 08:12:27,0,9f0b7fcc-f365-4c2e-b665-a61759903054
ce74c535-8b5d-4bbd-abf5-f588f28dadfa,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,lead1871@example.com,LinkedIn,spring,organic,2023-12-11 08:30:40,2022-04-17 16:52:27,0,3e099c3b-7f0b-45ec-b0a7-8a069990a924
52e84d52-df13-453c-9811-5bf9a4aff15c,449be6aa-4bbd-4733-b7e2-79353d4d7005,lead1872@example.com,Referral,spring,cpc,2023-08-18 20:45:15,2024-12-30 20:40:34,0,49cd61cf-37a5-49a1-8adb-3cbea48eea49
3b884abc-20f8-4f02-9ccd-fd0e61ea6114,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,lead1873@example.com,Google Ads,summer,cpc,2024-08-14 11:39:33,2024-11-26 22:30:24,0,e134915c-3564-465d-ac9b-ac45b3f7957d
b53a64be-0a15-4bd9-82ce-ead063322bb0,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1874@example.com,Google Ads,summer,email,2024-04-02 02:27:27,2023-10-03 08:15:10,0,2dfb024c-a811-415a-b06d-fd5808e2181c
c4a624ce-63fd-4b2a-aa81-da4854eb04d0,f97e321b-ac65-4057-a901-09668427a33d,lead1875@example.com,LinkedIn,fall,cpc,2022-07-09 13:00:01,2022-04-29 21:44:41,0,5f487916-a94d-490a-a2cb-b5e429e08bf0
f5ad4054-8aee-4b01-a5d6-750437f6fa3c,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead1876@example.com,Cold Email,fall,cpc,2024-12-17 07:42:04,2022-02-24 07:28:29,0,5f79cb0c-b518-48f1-9d69-e400ab19cdbe
97fc382b-c811-4168-ae5e-a3d9e7499773,382a30ba-7fca-4b36-b4f8-14feb2a55572,lead1877@example.com,LinkedIn,spring,email,2024-07-08 05:28:20,2022-06-12 20:50:03,1,41d3ce6c-e35f-448e-853a-7e7befe70d1d
8c918994-344c-4ae1-a733-b361bfa93525,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1878@example.com,Google Ads,fall,organic,2024-03-24 13:44:02,2024-08-26 11:58:09,0,feed6a86-647e-438f-85a8-e32314d43267
a483dcf5-a206-43a1-b1e5-3de91f6a48c9,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,lead1879@example.com,LinkedIn,fall,email,2024-01-05 14:31:54,2024-12-18 01:55:55,0,953b3a9b-a3f4-4977-90e4-2d34c4c28a23
15b51868-9696-47c1-9f0e-16721411d27b,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,lead1880@example.com,Referral,fall,cpc,2024-05-22 05:42:01,2023-12-19 10:09:55,0,954aa6ca-dbbd-4192-b53a-c5d30a8b0e43
deee4ad0-ca95-42e6-a8b2-9a8a381279bd,ce373f7b-ea9d-41e8-85b7-a385636a93e7,lead1881@example.com,Google Ads,spring,cpc,2022-04-04 10:16:06,2023-05-18 06:36:32,0,e0f75f69-3e84-4e79-9d8e-1410a1629d6a
0776732c-e496-414d-98ee-3ab72c959616,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1882@example.com,LinkedIn,fall,email,2024-07-28 22:42:37,2024-09-12 19:49:34,0,737da992-6430-4c27-98ef-9deb9402c3f4
c0a14858-19f7-4bab-9c1a-6e8acf354e96,65571c78-d8ce-46d8-8fd7-1d487c346d71,lead1883@example.com,LinkedIn,fall,email,2022-07-24 11:41:09,2022-11-15 01:10:30,0,0bad517b-8d90-497e-a34b-d8e03fd7109e
e6e94ef5-d3b7-4b46-b336-fd5ca6a043da,ca6a3dd3-f966-452a-80ca-0cc1486d9554,lead1884@example.com,LinkedIn,fall,organic,2024-01-13 13:38:49,2023-06-05 00:50:09,0,04e8b549-2d2a-40e3-8341-d9840968e480
1cacbf6e-6cb1-442e-a3f1-44498270f46e,986cb746-08a3-4f11-a5bd-6ffb7c73a883,lead1885@example.com,LinkedIn,summer,cpc,2022-01-11 10:46:59,2024-04-11 17:39:04,0,b74da718-20c6-48ca-b420-b4c38825e125
a2b85455-89d9-418d-9a65-c42b080bbac2,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,lead1886@example.com,Google Ads,fall,cpc,2023-02-27 01:02:24,2024-09-13 03:33:43,0,949e6227-f054-4e84-a9f9-a41c17b1c126
3e2a9d26-9dad-405f-a577-bac0dd269860,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,lead1887@example.com,LinkedIn,fall,organic,2023-07-15 18:33:20,2023-04-11 10:23:08,0,38ee1c25-93f3-4fcd-8ce9-0de2cafb3864
b01fb7e5-82ef-4fe0-9092-adb4bd0b170d,a17c8e52-56cb-417f-9033-d0526bc2a589,lead1888@example.com,Referral,summer,email,2022-07-21 14:23:45,2023-09-29 06:47:55,0,d41be6be-1c5a-43e2-8dc1-de2905991014
6a11ce80-cafe-4c16-873f-8be22a241f4b,a17c8e52-56cb-417f-9033-d0526bc2a589,lead1889@example.com,Cold Email,summer,email,2023-01-01 01:48:19,2023-02-17 14:19:20,1,84e447f5-ad7b-485d-9ffa-33c50fcce9fd
5e07c2a8-88f0-4401-8cd3-ebea509eece5,713b4916-11b7-44e2-adb2-6f39959206ae,lead1890@example.com,Cold Email,spring,organic,2024-03-09 20:50:41,2022-03-08 13:42:05,0,da0477c9-c717-480b-b6a7-9e36c64a5b89
cc0c3081-0c17-4dc2-a146-5af4374a9840,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead1891@example.com,Cold Email,spring,email,2024-03-29 07:53:49,2023-08-03 21:49:05,0,8381dec7-ca7b-436c-b091-8c23608f47cd
5a41c8e8-83ff-461b-9e93-5cdedbfb985b,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,lead1892@example.com,Referral,summer,organic,2024-05-16 12:28:14,2022-07-13 07:26:57,1,caac48e2-1375-449c-9598-bdb2b3f6cfc4
a5415ee3-b767-4d54-8a98-868332c9c3e7,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead1893@example.com,Cold Email,spring,email,2023-06-26 02:10:16,2022-02-28 05:06:36,0,aca4051c-79bb-46a3-a25d-dafad19efcf9
bb98195e-ee25-4575-93f9-7c84ff78766d,eab23103-61b8-42e6-b8e4-27bdae31cde6,lead1894@example.com,Google Ads,fall,email,2023-09-17 18:51:52,2022-10-21 11:03:07,0,1c3ec4c3-6d70-4602-9641-0b48c3012ca0
777d591e-5edb-4aea-974f-19897b340f20,32169ff7-ea26-43ca-9b8f-62b10788f98a,lead1895@example.com,Google Ads,spring,email,2022-09-10 21:13:59,2024-11-05 16:31:22,1,723abad4-6127-493f-93c5-93b76f23f002
16f622e3-41ea-4d8d-a2ac-8df25353280f,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1896@example.com,Referral,fall,organic,2022-08-01 14:07:44,2024-05-20 06:23:07,0,b6b4bf1b-1b6b-47d2-85af-b0a3db1e5402
2a984755-2f33-4bad-9793-38fbf9c361ed,6220054f-7c0d-4f92-8962-9682f69b589b,lead1897@example.com,Referral,fall,organic,2023-05-30 00:35:36,2024-04-29 12:31:41,0,136c62e5-0c8a-4b41-852d-2cf1b7df8dc6
f82827ff-fc45-48de-9a48-70206dd8c0fd,874057f3-6a95-453d-8573-c217459f7c51,lead1898@example.com,Google Ads,fall,organic,2024-05-15 21:37:25,2022-01-02 21:34:30,1,9691758b-2654-4b44-8a3f-1ab2b4e9a6ea
d62f1454-f0dc-4ff5-9359-35f8a463be3c,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1899@example.com,Referral,summer,cpc,2023-10-28 02:39:17,2022-07-30 06:55:08,0,efd546d6-0b13-4901-a234-36e4814bff9c
34a96ddb-9523-4393-b8e9-5b495aaae4cb,81f8b9ca-8346-463f-b3ae-e601e1966c97,lead1900@example.com,Referral,spring,cpc,2023-10-09 08:42:09,2024-02-01 19:59:40,0,ca95342c-41b1-484a-8eb4-3acf8560e5ca
a4fd8e50-a31b-4565-b816-f1dd2cea4421,c133e573-2208-4233-91cd-3d742dfb8915,lead1901@example.com,Google Ads,spring,organic,2022-04-01 16:09:35,2022-11-29 10:14:43,0,7daf32a9-9a5f-45c9-807f-0fceadbcb8af
771831ab-36f9-45a4-8ba9-de4822eed088,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1902@example.com,Google Ads,summer,cpc,2023-05-20 00:33:55,2022-01-13 20:25:24,0,73c971eb-71ae-42ad-baf6-a3ea3e02f108
d4373079-d54a-4a73-9763-554935c8dbe8,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,lead1903@example.com,LinkedIn,summer,cpc,2024-06-25 12:57:33,2023-02-15 04:49:27,1,4a83215e-84aa-45ae-a656-99e1820a08ae
c8232728-baac-4bcb-b412-755aae104d8c,9768f287-3f7c-4f3f-9e85-28beb8a815f6,lead1904@example.com,LinkedIn,spring,email,2024-02-26 17:25:50,2022-08-10 16:36:41,0,9d533776-bcf8-48aa-a13b-719f861b42a9
34f331f4-65a3-4682-9d89-8be6cba24f2c,cd925617-c58a-49c7-83d5-41cb7915836a,lead1905@example.com,Cold Email,summer,email,2023-10-08 11:26:06,2024-01-26 22:00:05,0,65a33c9b-08c0-417b-8a97-2b410d62db94
e3c0a775-2db1-4a62-8bfc-859decdcab18,c133e573-2208-4233-91cd-3d742dfb8915,lead1906@example.com,Referral,summer,email,2023-11-30 17:00:05,2023-10-14 23:29:29,0,d40bfcb7-99d0-4b3a-879a-a228bcb5d1e6
bd860653-8a05-4a01-9563-490ee3d9138a,ca6a3dd3-f966-452a-80ca-0cc1486d9554,lead1907@example.com,Google Ads,fall,cpc,2024-04-17 04:12:13,2022-11-20 22:35:06,0,630ab1e2-ce33-4965-a10d-d044290b75f6
111b1836-41b9-4f23-8e13-d8d8af6579e0,b8806616-764a-4f02-ac60-c718be6f04f9,lead1908@example.com,Cold Email,fall,cpc,2023-11-18 22:27:59,2023-10-18 21:31:40,1,5e6d5f8d-6b89-40e5-8c75-4dbb652e5b29
34665dc1-4af1-484a-a2ab-999a8fbefbf0,4898deb9-da65-4a99-9f17-e013bc3c25cc,lead1909@example.com,LinkedIn,fall,organic,2023-03-11 05:56:06,2022-07-28 15:50:46,0,a696eea0-f611-4e09-bab8-a92da57c7133
cd54d97a-0ae7-4a66-8dd2-2a9e5ffd24fe,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,lead1910@example.com,Referral,summer,cpc,2023-04-09 22:29:07,2024-03-01 21:00:04,1,02663ff0-4f80-4216-a54d-e7ef02937e75
fa20d5da-9782-4959-8ee5-783b43018eaa,713b4916-11b7-44e2-adb2-6f39959206ae,lead1911@example.com,Cold Email,summer,cpc,2022-09-18 08:12:10,2022-06-09 03:33:37,0,9da6e443-43ad-4e03-85b2-56e19e517569
c9e8d7ed-54fd-47af-801b-feb9d9931890,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,lead1912@example.com,Referral,fall,organic,2022-08-03 17:10:48,2023-02-14 00:25:41,0,41de7568-b0c3-49d5-a472-9414b314b2d9
1fe3e303-7de0-4b55-9ade-3914737197a7,b9d9e952-3729-466a-99e4-8cb64954f439,lead1913@example.com,Cold Email,fall,organic,2024-02-05 09:37:46,2024-09-11 12:17:08,0,48fb417a-612e-4bcd-a3ed-a1eb068d203e
ff7b0d92-933f-46dc-9b91-1d7ea7e886be,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,lead1914@example.com,Referral,spring,organic,2023-06-09 21:28:18,2023-02-07 14:17:56,1,815d20a2-554d-4aa7-b567-ecbf602ca99e
536bc097-43b4-4131-9d3f-c1e646336cb4,b9d9e952-3729-466a-99e4-8cb64954f439,lead1915@example.com,Referral,fall,email,2024-03-03 13:56:47,2024-11-16 19:13:14,0,634910c2-cc5b-4d06-ba65-d2ba52eb6932
f56f3a21-f574-407f-b2db-84350398f6a2,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,lead1916@example.com,Google Ads,fall,organic,2023-06-08 22:54:30,2023-02-25 08:15:32,0,d83b6d89-dcc6-45ad-8ae0-2796d5bb75fb
c529d9e2-6ef3-4b6d-83a5-4a8bfd4911f8,7f3e7563-8c1f-4547-a711-9cec2caa5a90,lead1917@example.com,Referral,spring,email,2024-11-05 17:51:46,2023-12-06 03:47:17,0,6c59db43-09c6-4788-9712-c76654d48d13
e5b5079f-2a48-472d-abe9-c4e9debfd1b4,fda10fd5-4541-4e82-a935-3502434627b7,lead1918@example.com,LinkedIn,spring,cpc,2023-03-11 08:45:22,2022-06-30 07:00:07,1,35985e18-c336-43e4-9f03-2a48313ebfe1
7ac70c13-4afa-43bd-a5dd-6d53d34ed34e,449be6aa-4bbd-4733-b7e2-79353d4d7005,lead1919@example.com,Google Ads,spring,cpc,2024-04-20 22:58:14,2024-04-01 13:38:54,0,064f336d-1bc3-40a1-ae8f-ac9f64bcd422
75b2d325-7fcf-4ad4-af95-2becae5084d9,b9d9e952-3729-466a-99e4-8cb64954f439,lead1920@example.com,Referral,spring,email,2024-09-09 01:05:43,2024-06-18 11:07:03,0,4352ae8c-5daa-4374-87ca-2831a0160657
7b0af9a3-9fba-4f9c-9271-145a37b28181,cd925617-c58a-49c7-83d5-41cb7915836a,lead1921@example.com,LinkedIn,summer,email,2023-06-12 10:49:37,2022-12-24 03:55:01,0,d6d29131-6b30-4b22-9a10-5bbe69a0f6f5
743f9644-8eb9-4d71-b08e-aff5a74d91dd,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,lead1922@example.com,LinkedIn,spring,email,2024-07-02 22:12:17,2024-07-08 14:31:38,1,1e59ed48-45dc-4053-8023-441cf3161597
4db3a7e3-a997-41ce-965f-eec80ca90c49,c68acfda-6db5-405f-ab3d-9e54547cc5df,lead1923@example.com,Cold Email,spring,cpc,2023-10-18 11:58:52,2023-05-08 10:11:19,0,238182ec-ce82-4bc4-b971-4b5e607a96de
40b964b1-5c92-46ab-bee3-cda57a305c9a,23b7c8fc-6b85-4bf8-9e48-748d5f296586,lead1924@example.com,Google Ads,summer,cpc,2023-07-20 00:04:57,2022-11-25 10:06:28,0,94b90dd8-444b-40c0-9c6f-09f29f8bf8a1
06cb1219-961b-4694-b1df-eefe24a4f91b,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,lead1925@example.com,Google Ads,spring,organic,2023-05-08 22:49:06,2022-02-03 13:35:41,0,b3f65666-6d33-4adf-86a0-2c027c81003c
0e42b3b8-e6dd-4fe0-a177-53d5925ecdde,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,lead1926@example.com,Cold Email,spring,organic,2024-08-11 06:26:56,2024-06-12 18:23:47,0,1698f9f8-84ac-47d5-92bb-ef4dfbbb45c7
fbd0b03c-98bd-44e9-8105-440756238686,ce373f7b-ea9d-41e8-85b7-a385636a93e7,lead1927@example.com,Cold Email,spring,cpc,2023-03-24 10:38:04,2023-10-02 15:34:45,0,21fe53cf-0a94-438f-bbb1-60ab26a17398
a1a86fe2-db6c-4cf9-b8f2-f9abe1cd9c79,c133e573-2208-4233-91cd-3d742dfb8915,lead1928@example.com,Cold Email,summer,organic,2022-10-04 03:56:11,2024-06-12 10:30:04,0,b6d1ec35-17e8-4660-95ec-c11b33bdb297
d6267c49-c3aa-4f3c-ba70-23cab149d6e8,a17c8e52-56cb-417f-9033-d0526bc2a589,lead1929@example.com,Google Ads,fall,organic,2024-02-19 21:04:42,2022-03-11 18:07:39,0,4a25f45c-c622-4a48-ae63-db7c9f3864a1
c3c2778a-47fa-496b-969a-0c5a7970f05f,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,lead1930@example.com,LinkedIn,spring,email,2022-07-20 05:37:21,2023-10-12 22:40:32,0,f08ea88a-d0a6-45a3-8251-80c81b8db8a6
3fc36d81-c86a-42ba-aea2-2933b8e96c08,6220054f-7c0d-4f92-8962-9682f69b589b,lead1931@example.com,LinkedIn,spring,cpc,2023-04-19 02:08:16,2024-02-09 10:00:52,0,adc68dc7-f953-48d5-85d0-9fffbcac85da
10dfca90-0f48-4741-b9b2-8a10534757f9,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,lead1932@example.com,Referral,spring,email,2024-08-12 09:50:26,2023-09-17 16:33:55,0,b3af4454-43c9-4f3b-8746-73e4f6514e50
